2024-12-18 01:26:00,901 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:26:01,529 [INFO] django.server: "GET / HTTP/1.1" 200 119372
2024-12-18 01:26:01,723 [WARNING] django.request: Not Found: /favicon.ico
2024-12-18 01:26:01,724 [INFO] django.server: - Broken pipe from ('127.0.0.1', 57570)
2024-12-18 01:26:01,900 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:26:01,905 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:26:01,912 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:26:01,913 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:26:03,398 [INFO] django.server: "GET /start_strategy/ HTTP/1.1" 200 10040
2024-12-18 01:26:13,205 [INFO] django.server: "POST /start_strategy/ HTTP/1.1" 302 0
2024-12-18 01:26:13,407 [INFO] django.server: "GET /start_strategy/ HTTP/1.1" 200 10040
2024-12-18 01:26:24,777 [INFO] django.server: "GET / HTTP/1.1" 200 119372
2024-12-18 01:26:24,940 [WARNING] django.request: Not Found: /favicon.ico
2024-12-18 01:26:24,941 [INFO] django.server: - Broken pipe from ('127.0.0.1', 57564)
2024-12-18 01:26:25,077 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:26:25,101 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:26:25,102 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:26:25,104 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:26:30,356 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:26:30,357 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:26:30,358 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:26:30,362 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:26:35,388 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:26:36,416 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:26:36,427 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:26:36,443 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:26:40,584 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:26:41,709 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:26:41,709 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:26:41,723 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:26:45,722 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:26:47,359 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:26:47,370 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:26:48,371 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:26:48,399 [INFO] django.utils.autoreload: C:\Users\Ankit Tomar\OneDrive\Desktop\project\myproject\accounts\views.py changed, reloading.
2024-12-18 01:26:51,174 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2024-12-18 01:26:53,918 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:26:53,944 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:26:53,982 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:26:54,954 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:26:56,963 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:26:58,342 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:26:58,974 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:26:59,983 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:27:02,019 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:27:03,189 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:27:04,030 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:27:05,046 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:27:07,008 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:27:07,395 [INFO] django.server: "GET / HTTP/1.1" 200 119372
2024-12-18 01:27:07,567 [WARNING] django.request: Not Found: /favicon.ico
2024-12-18 01:27:07,569 [INFO] django.server: - Broken pipe from ('127.0.0.1', 57623)
2024-12-18 01:27:07,676 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:27:07,676 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
